fromNode	toNode	weight	direction	fromAltName	toAltName
NONMMUG003809.2	Med29	0.351998014393742	undirected	NA	NA
NONMMUG003809.2	Mfap5	0.222485332187455	undirected	NA	NA
NONMMUG003809.2	Mocs3	0.291159492307274	undirected	NA	NA
NONMMUG003809.2	Mta2	0.339618740982866	undirected	NA	NA
NONMMUG003809.2	Ncapd2	0.347675043722317	undirected	NA	NA
NONMMUG003809.2	Necap2	0.201822044680308	undirected	NA	NA
NONMMUG003809.2	Nf2	0.266395864097717	undirected	NA	NA
NONMMUG003809.2	Nmnat1	0.219264533711449	undirected	NA	NA
NONMMUG003809.2	Nsun5	0.322640991096157	undirected	NA	NA
NONMMUG003809.2	Pip5k1a	0.368498285810245	undirected	NA	NA
NONMMUG003809.2	Pkd1	0.240346046529588	undirected	NA	NA
NONMMUG003809.2	Poldip3	0.339993689388378	undirected	NA	NA
NONMMUG003809.2	Ppp1r15b	0.26179976150391	undirected	NA	NA
NONMMUG003809.2	Prmt6	0.20607508905727	undirected	NA	NA
NONMMUG003809.2	Prps1l3	0.181040563503679	undirected	NA	NA
NONMMUG003809.2	Prr11	0.278238621344516	undirected	NA	NA
NONMMUG003809.2	Prr13	0.203011048888306	undirected	NA	NA
NONMMUG003809.2	Psmc3ip	0.309190301881477	undirected	NA	NA
NONMMUG003809.2	Rabgef1	0.344426382946839	undirected	NA	NA
NONMMUG003809.2	Rad54l2	0.269768744726516	undirected	NA	NA
NONMMUG003809.2	Rbm5	0.272517955157902	undirected	NA	NA
NONMMUG003809.2	Rnf44	0.306818312723131	undirected	NA	NA
NONMMUG003809.2	Rnpc3	0.228141108372022	undirected	NA	NA
NONMMUG003809.2	Rpl10l	0.271282544810651	undirected	NA	NA
NONMMUG003809.2	Rprd1a	0.3374913434241	undirected	NA	NA
NONMMUG003809.2	Sac3d1	0.288236894421527	undirected	NA	NA
NONMMUG003809.2	Scd1	0.297964202859411	undirected	NA	NA
NONMMUG003809.2	Sf1	0.294045072479698	undirected	NA	NA
NONMMUG003809.2	Shmt1	0.340531520580159	undirected	NA	NA
NONMMUG003809.2	Sirt1	0.30135442104496	undirected	NA	NA
NONMMUG003809.2	Slc16a6	0.319173610672463	undirected	NA	NA
NONMMUG003809.2	Slc19a3	0.24128345058235	undirected	NA	NA
NONMMUG003809.2	Slc1a5	0.293392455986341	undirected	NA	NA
NONMMUG003809.2	Slc25a25	0.334207480001804	undirected	NA	NA
NONMMUG003809.2	Slc25a33	0.215443497832098	undirected	NA	NA
NONMMUG003809.2	Slc34a2	0.297065034989146	undirected	NA	NA
NONMMUG003809.2	Smpd4	0.307684427428007	undirected	NA	NA
NONMMUG003809.2	Snapc2	0.234043677569248	undirected	NA	NA
NONMMUG003809.2	Snrnp35	0.28408446159756	undirected	NA	NA
NONMMUG003809.2	Snrpc	0.306011187853663	undirected	NA	NA
NONMMUG003809.2	Spata2	0.232736223729057	undirected	NA	NA
NONMMUG003809.2	Spata21	0.204201401160616	undirected	NA	NA
NONMMUG003809.2	Spdl1	0.332550119370093	undirected	NA	NA
NONMMUG003809.2	Strip1	0.192923175480738	undirected	NA	NA
NONMMUG003809.2	Taf4b	0.328311849151438	undirected	NA	NA
NONMMUG003809.2	Tbxa2r	0.228904847754697	undirected	NA	NA
NONMMUG003809.2	Tceb3	0.352302766439818	undirected	NA	NA
NONMMUG003809.2	Tcof1	0.307323466349248	undirected	NA	NA
NONMMUG003809.2	Thoc5	0.225942729185782	undirected	NA	NA
NONMMUG003809.2	Tmed6	0.265577097093099	undirected	NA	NA
NONMMUG003809.2	Tmem170	0.157412566754716	undirected	NA	NA
NONMMUG003809.2	Tmem201	0.176809027064003	undirected	NA	NA
NONMMUG003809.2	Tmem231	0.218265856508322	undirected	NA	NA
NONMMUG003809.2	Tnfaip8l2	0.270956072898036	undirected	NA	NA
NONMMUG003809.2	Traip	0.176417581325008	undirected	NA	NA
NONMMUG003809.2	Ubap1	0.295487716751969	undirected	NA	NA
NONMMUG003809.2	Ubtfl1	0.310257704352085	undirected	NA	NA
NONMMUG003809.2	Usp16	0.170894052486938	undirected	NA	NA
NONMMUG003809.2	Usp22	0.334151001608411	undirected	NA	NA
NONMMUG003809.2	Usp29	0.190430803562659	undirected	NA	NA
NONMMUG003809.2	Uspl1	0.193874684819859	undirected	NA	NA
NONMMUG003809.2	Wibg	0.212826648962743	undirected	NA	NA
NONMMUG003809.2	Wipf2	0.341212861689167	undirected	NA	NA
NONMMUG003809.2	Zbtb10	0.33361947336798	undirected	NA	NA
NONMMUG003809.2	Zbtb43	0.263280522307006	undirected	NA	NA
NONMMUG003809.2	Zbtb7a	0.289370032936655	undirected	NA	NA
NONMMUG003809.2	Zbtb8a	0.249204938941866	undirected	NA	NA
NONMMUG003809.2	Zc3h12a	0.284973161142804	undirected	NA	NA
NONMMUG003809.2	Zfp296	0.283477116031667	undirected	NA	NA
NONMMUG003809.2	Zfp598	0.224497432634764	undirected	NA	NA
NONMMUG003809.2	Zfp622	0.321431389677421	undirected	NA	NA
NONMMUG003809.2	Zfp623	0.265104995092544	undirected	NA	NA
NONMMUG003809.2	Zfp707	0.22443161957182	undirected	NA	NA
NONMMUG003809.2	Zfp775	0.311563779617794	undirected	NA	NA
NONMMUG003809.2	Zfp777	0.290065147302808	undirected	NA	NA
NONMMUG003809.2	Zfp791	0.212365978532036	undirected	NA	NA
NONMMUG003809.2	Zfp821	0.195634836322944	undirected	NA	NA
NONMMUG003809.2	Zfyve20	0.320599040839583	undirected	NA	NA
NONMMUG003809.2	Znhit6	0.284576095729951	undirected	NA	NA
NONMMUG003809.2	Zscan5b	0.256365624607528	undirected	NA	NA
NONMMUG033678.2	NONMMUG005166.2	0.311749608013562	undirected	NA	NA
NONMMUG033678.2	NONMMUG033173.2	0.307860384933102	undirected	NA	NA
NONMMUG033678.2	NONMMUG048063.1	0.300447500645087	undirected	NA	NA
NONMMUG033678.2	NONMMUG020778.2	0.312911654237508	undirected	NA	NA
NONMMUG033678.2	NONMMUG015030.2	0.325308649200206	undirected	NA	NA
NONMMUG033678.2	NONMMUG006871.2	0.289855685880076	undirected	NA	NA
NONMMUG033678.2	NONMMUG017982.2	0.324425176903222	undirected	NA	NA
NONMMUG033678.2	NONMMUG084117.1	0.3155860877674	undirected	NA	NA
NONMMUG033678.2	NONMMUG067257.1	0.306533916242368	undirected	NA	NA
NONMMUG033678.2	NONMMUG007718.2	0.326557888244278	undirected	NA	NA
NONMMUG033678.2	NONMMUG019634.2	0.30894293819654	undirected	NA	NA
NONMMUG033678.2	NONMMUG025231.2	0.303205643136978	undirected	NA	NA
NONMMUG033678.2	NONMMUG078994.1	0.30303319630566	undirected	NA	NA
NONMMUG033678.2	NONMMUG034801.2	0.311249408521636	undirected	NA	NA
NONMMUG033678.2	NONMMUG000711.2	0.31320527948398	undirected	NA	NA
NONMMUG033678.2	NONMMUG041474.2	0.306746608768308	undirected	NA	NA
NONMMUG033678.2	1810026J23Rik	0.372567460781174	undirected	NA	NA
NONMMUG033678.2	2610507B11Rik	0.331013628662427	undirected	NA	NA
NONMMUG033678.2	Aars	0.385933277526398	undirected	NA	NA
NONMMUG033678.2	Abcf2	0.322477677082061	undirected	NA	NA
NONMMUG033678.2	Adsl	0.327670567345132	undirected	NA	NA
NONMMUG033678.2	Alyref	0.31501649085765	undirected	NA	NA
NONMMUG033678.2	Aqp11	0.325935062160602	undirected	NA	NA
NONMMUG033678.2	B020004C17Rik	0.329724963153237	undirected	NA	NA
NONMMUG033678.2	BC027231	0.300015078323541	undirected	NA	NA
NONMMUG033678.2	Bag5	0.294636637929986	undirected	NA	NA
NONMMUG033678.2	Bend3	0.374407166992088	undirected	NA	NA
NONMMUG033678.2	Brd8	0.3584996053111	undirected	NA	NA
NONMMUG033678.2	Cand1	0.328159519371994	undirected	NA	NA
NONMMUG033678.2	Ccne1	0.327499565278136	undirected	NA	NA
NONMMUG033678.2	Cdc25c	0.32031677284318	undirected	NA	NA
NONMMUG033678.2	Cdk5rap3	0.315180257049656	undirected	NA	NA
NONMMUG033678.2	Cdk9	0.336092004992203	undirected	NA	NA
NONMMUG033678.2	Coil	0.330480904831735	undirected	NA	NA
NONMMUG033678.2	Cpsf6	0.319500141776472	undirected	NA	NA
NONMMUG033678.2	Cst7	0.307129297908058	undirected	NA	NA
NONMMUG033678.2	Cul3	0.322165390930088	undirected	NA	NA
NONMMUG033678.2	D16Ertd472e	0.312820569967456	undirected	NA	NA
NONMMUG033678.2	D4Wsu53e	0.297885096990073	undirected	NA	NA
NONMMUG033678.2	Dcun1d3	0.365063982314498	undirected	NA	NA
NONMMUG033678.2	Ddr1	0.329842733767622	undirected	NA	NA
NONMMUG033678.2	Dnajc12	0.341207077426805	undirected	NA	NA
NONMMUG033678.2	Dpep2	0.311699618881474	undirected	NA	NA
NONMMUG033678.2	Dr1	0.301944608029862	undirected	NA	NA
NONMMUG033678.2	E4f1	0.310758561192308	undirected	NA	NA
NONMMUG033678.2	Eid2	0.283019525392328	undirected	NA	NA
NONMMUG033678.2	Ep300	0.330768021169678	undirected	NA	NA
NONMMUG033678.2	Fam109a	0.339002183328081	undirected	NA	NA
NONMMUG033678.2	Fam76a	0.317233142569971	undirected	NA	NA
NONMMUG033678.2	Fam98b	0.327524114802112	undirected	NA	NA
NONMMUG033678.2	Fbxo33	0.279875272932192	undirected	NA	NA
NONMMUG033678.2	Fcgr3	0.342686133883592	undirected	NA	NA
NONMMUG033678.2	Fem1c	0.36998076395495	undirected	NA	NA
NONMMUG033678.2	Gata4	0.325483960529344	undirected	NA	NA
NONMMUG033678.2	Gltscr1l	0.322599313136073	undirected	NA	NA
NONMMUG033678.2	Glul	0.346710745104103	undirected	NA	NA
NONMMUG033678.2	Gm13128	0.319307719819749	undirected	NA	NA
NONMMUG033678.2	Gm9726	0.304563724247879	undirected	NA	NA
NONMMUG033678.2	Gpatch3	0.271350351458508	undirected	NA	NA
NONMMUG033678.2	Gtf2i	0.303273977304306	undirected	NA	NA
NONMMUG033678.2	Gtf3c4	0.380404682747392	undirected	NA	NA
NONMMUG033678.2	Gtf3c5	0.330487073520023	undirected	NA	NA
NONMMUG033678.2	Guca1a	0.263560600550408	undirected	NA	NA
NONMMUG033678.2	Hinfp	0.296195459476138	undirected	NA	NA
NONMMUG033678.2	Hipk1	0.323945791153949	undirected	NA	NA
NONMMUG033678.2	Hmgcl	0.327380267575273	undirected	NA	NA
NONMMUG033678.2	Ints5	0.314637042129411	undirected	NA	NA
NONMMUG033678.2	Iqcf1	0.269875330204201	undirected	NA	NA
NONMMUG033678.2	Irak2	0.303474171121526	undirected	NA	NA
NONMMUG033678.2	Irgq	0.338413635550691	undirected	NA	NA
NONMMUG033678.2	Katna1	0.342166082107999	undirected	NA	NA
NONMMUG033678.2	Kdm3a	0.314975913829109	undirected	NA	NA
NONMMUG033678.2	Kif18b	0.329790523396724	undirected	NA	NA
NONMMUG033678.2	Kifc5b	0.303350497274981	undirected	NA	NA
NONMMUG033678.2	Klhl11	0.30551310615099	undirected	NA	NA
NONMMUG033678.2	Lctl	0.332235752467097	undirected	NA	NA
NONMMUG033678.2	Mad2l1bp	0.324297728353811	undirected	NA	NA
NONMMUG033678.2	Mapkapk5	0.332155871884451	undirected	NA	NA
NONMMUG033678.2	Med14	0.310475627031055	undirected	NA	NA
NONMMUG033678.2	Med24	0.335920669054321	undirected	NA	NA
NONMMUG033678.2	Med29	0.340951741406822	undirected	NA	NA
NONMMUG033678.2	Mfap5	0.319010976356582	undirected	NA	NA
NONMMUG033678.2	Mocs3	0.312278536334131	undirected	NA	NA
NONMMUG033678.2	Mta2	0.331934052072426	undirected	NA	NA
NONMMUG033678.2	Ncapd2	0.338743645135743	undirected	NA	NA
NONMMUG033678.2	Necap2	0.300760374714569	undirected	NA	NA
NONMMUG033678.2	Nf2	0.329279634639378	undirected	NA	NA
NONMMUG033678.2	Nmnat1	0.300621204153749	undirected	NA	NA
NONMMUG033678.2	Nsun5	0.316507831054637	undirected	NA	NA
NONMMUG033678.2	Pip5k1a	0.367593091329774	undirected	NA	NA
NONMMUG033678.2	Pkd1	0.294422289677962	undirected	NA	NA
NONMMUG033678.2	Poldip3	0.329318306561554	undirected	NA	NA
NONMMUG033678.2	Ppp1r15b	0.293414057399147	undirected	NA	NA
NONMMUG033678.2	Prmt6	0.267236098671522	undirected	NA	NA
NONMMUG033678.2	Prps1l3	0.292733990868195	undirected	NA	NA
NONMMUG033678.2	Prr11	0.334017059682876	undirected	NA	NA
NONMMUG033678.2	Prr13	0.310256794322923	undirected	NA	NA
NONMMUG033678.2	Psmc3ip	0.324836914659327	undirected	NA	NA
NONMMUG033678.2	Rabgef1	0.337975502733802	undirected	NA	NA
NONMMUG033678.2	Rad54l2	0.320242110324841	undirected	NA	NA
NONMMUG033678.2	Rbm5	0.312571119653959	undirected	NA	NA
NONMMUG033678.2	Rnf44	0.318877686789918	undirected	NA	NA
NONMMUG033678.2	Rnpc3	0.27998893928926	undirected	NA	NA
NONMMUG033678.2	Rpl10l	0.306328017705076	undirected	NA	NA
NONMMUG033678.2	Rprd1a	0.332387356863394	undirected	NA	NA
NONMMUG033678.2	Sac3d1	0.314573506219968	undirected	NA	NA
NONMMUG033678.2	Scd1	0.340967646637752	undirected	NA	NA
NONMMUG033678.2	Sf1	0.326335538240541	undirected	NA	NA
NONMMUG033678.2	Shmt1	0.376944852345318	undirected	NA	NA
NONMMUG033678.2	Sirt1	0.329975395319955	undirected	NA	NA
NONMMUG033678.2	Slc16a6	0.324507574948464	undirected	NA	NA
NONMMUG033678.2	Slc19a3	0.306156509219058	undirected	NA	NA
NONMMUG033678.2	Slc1a5	0.33435016107797	undirected	NA	NA
NONMMUG033678.2	Slc25a25	0.384543182868823	undirected	NA	NA
NONMMUG033678.2	Slc25a33	0.289017609304359	undirected	NA	NA
NONMMUG033678.2	Slc34a2	0.318494797587834	undirected	NA	NA
NONMMUG033678.2	Smpd4	0.311210523378615	undirected	NA	NA
NONMMUG033678.2	Snapc2	0.303268545300449	undirected	NA	NA
NONMMUG033678.2	Snrnp35	0.309275490855567	undirected	NA	NA
NONMMUG033678.2	Snrpc	0.345503927195839	undirected	NA	NA
NONMMUG033678.2	Spata2	0.296845995654449	undirected	NA	NA
NONMMUG033678.2	Spata21	0.294934702068891	undirected	NA	NA
NONMMUG033678.2	Spdl1	0.329120305881342	undirected	NA	NA
NONMMUG033678.2	Strip1	0.304278283161043	undirected	NA	NA
NONMMUG033678.2	Taf4b	0.399576735418086	undirected	NA	NA
NONMMUG033678.2	Tbxa2r	0.265904279349785	undirected	NA	NA
NONMMUG033678.2	Tceb3	0.332694132874141	undirected	NA	NA
NONMMUG033678.2	Tcof1	0.328769876077072	undirected	NA	NA
NONMMUG033678.2	Thoc5	0.32500241277321	undirected	NA	NA
NONMMUG033678.2	Tmed6	0.316174310923838	undirected	NA	NA
NONMMUG033678.2	Tmem170	0.258292884351734	undirected	NA	NA
NONMMUG033678.2	Tmem201	0.334871983927292	undirected	NA	NA
NONMMUG033678.2	Tmem231	0.328758105430748	undirected	NA	NA
NONMMUG033678.2	Tnfaip8l2	0.33117198877954	undirected	NA	NA
NONMMUG033678.2	Traip	0.32023880022128	undirected	NA	NA
NONMMUG033678.2	Ubap1	0.311031992626736	undirected	NA	NA
NONMMUG033678.2	Ubtfl1	0.300929705392769	undirected	NA	NA
NONMMUG033678.2	Usp16	0.335857718808297	undirected	NA	NA
NONMMUG033678.2	Usp22	0.30727418524187	undirected	NA	NA
NONMMUG033678.2	Usp29	0.330271075524973	undirected	NA	NA
NONMMUG033678.2	Uspl1	0.291813724949238	undirected	NA	NA
NONMMUG033678.2	Wibg	0.292832018674552	undirected	NA	NA
NONMMUG033678.2	Wipf2	0.334693185340128	undirected	NA	NA
NONMMUG033678.2	Zbtb10	0.35780083118278	undirected	NA	NA
NONMMUG033678.2	Zbtb43	0.31025608369775	undirected	NA	NA
NONMMUG033678.2	Zbtb7a	0.300123411976994	undirected	NA	NA
NONMMUG033678.2	Zbtb8a	0.295795985065496	undirected	NA	NA
NONMMUG033678.2	Zc3h12a	0.322914899357853	undirected	NA	NA
NONMMUG033678.2	Zfp296	0.323799634501713	undirected	NA	NA
NONMMUG033678.2	Zfp598	0.318670336726848	undirected	NA	NA
NONMMUG033678.2	Zfp622	0.332036796566203	undirected	NA	NA
NONMMUG033678.2	Zfp623	0.317354852425233	undirected	NA	NA
NONMMUG033678.2	Zfp707	0.27274990373078	undirected	NA	NA
NONMMUG033678.2	Zfp775	0.327591991052322	undirected	NA	NA
NONMMUG033678.2	Zfp777	0.336528401062733	undirected	NA	NA
NONMMUG033678.2	Zfp791	0.258663969998774	undirected	NA	NA
NONMMUG033678.2	Zfp821	0.314771999213155	undirected	NA	NA
NONMMUG033678.2	Zfyve20	0.330621520459966	undirected	NA	NA
NONMMUG033678.2	Znhit6	0.320772661075271	undirected	NA	NA
NONMMUG033678.2	Zscan5b	0.3184061864026	undirected	NA	NA
NONMMUG005166.2	NONMMUG033173.2	0.227974391031021	undirected	NA	NA
NONMMUG005166.2	NONMMUG048063.1	0.220966062856106	undirected	NA	NA
NONMMUG005166.2	NONMMUG020778.2	0.200473338384047	undirected	NA	NA
NONMMUG005166.2	NONMMUG015030.2	0.326776351953972	undirected	NA	NA
NONMMUG005166.2	NONMMUG006871.2	0.225977512166019	undirected	NA	NA
NONMMUG005166.2	NONMMUG017982.2	0.211119273944041	undirected	NA	NA
NONMMUG005166.2	NONMMUG084117.1	0.20118443848104	undirected	NA	NA
NONMMUG005166.2	NONMMUG067257.1	0.302154739160927	undirected	NA	NA
NONMMUG005166.2	NONMMUG007718.2	0.245903542373987	undirected	NA	NA
NONMMUG005166.2	NONMMUG019634.2	0.213235080503628	undirected	NA	NA
NONMMUG005166.2	NONMMUG025231.2	0.209958630665955	undirected	NA	NA
NONMMUG005166.2	NONMMUG078994.1	0.195777939640286	undirected	NA	NA
NONMMUG005166.2	NONMMUG034801.2	0.209056712346817	undirected	NA	NA
NONMMUG005166.2	NONMMUG000711.2	0.2369380440901	undirected	NA	NA
NONMMUG005166.2	NONMMUG041474.2	0.22023630012026	undirected	NA	NA
NONMMUG005166.2	1810026J23Rik	0.32780750994231	undirected	NA	NA
NONMMUG005166.2	2610507B11Rik	0.303717862960334	undirected	NA	NA
NONMMUG005166.2	Aars	0.349178329775962	undirected	NA	NA
NONMMUG005166.2	Abcf2	0.237848220954241	undirected	NA	NA
NONMMUG005166.2	Adsl	0.22872742322548	undirected	NA	NA
NONMMUG005166.2	Alyref	0.278998067337597	undirected	NA	NA
NONMMUG005166.2	Aqp11	0.217500447056472	undirected	NA	NA
NONMMUG005166.2	B020004C17Rik	0.226253991343415	undirected	NA	NA
NONMMUG005166.2	BC027231	0.241620746052654	undirected	NA	NA
NONMMUG005166.2	Bag5	0.187803017451969	undirected	NA	NA
NONMMUG005166.2	Bend3	0.359202801138364	undirected	NA	NA
NONMMUG005166.2	Brd8	0.337742918258844	undirected	NA	NA
NONMMUG005166.2	Cand1	0.244418226984541	undirected	NA	NA
NONMMUG005166.2	Ccne1	0.296577218749365	undirected	NA	NA
NONMMUG005166.2	Cdc25c	0.244331031425969	undirected	NA	NA
NONMMUG005166.2	Cdk5rap3	0.221836143524305	undirected	NA	NA
NONMMUG005166.2	Cdk9	0.267615033115117	undirected	NA	NA
NONMMUG005166.2	Coil	0.297665370211848	undirected	NA	NA
NONMMUG005166.2	Cpsf6	0.291796871443488	undirected	NA	NA
NONMMUG005166.2	Cst7	0.228109414756382	undirected	NA	NA
NONMMUG005166.2	Cul3	0.285722719006724	undirected	NA	NA
NONMMUG005166.2	D16Ertd472e	0.257624796078266	undirected	NA	NA
NONMMUG005166.2	D4Wsu53e	0.187002353264262	undirected	NA	NA
NONMMUG005166.2	Dcun1d3	0.355949008583001	undirected	NA	NA
NONMMUG005166.2	Ddr1	0.296637629405493	undirected	NA	NA
NONMMUG005166.2	Dnajc12	0.230680580800746	undirected	NA	NA
NONMMUG005166.2	Dpep2	0.22461580851806	undirected	NA	NA
NONMMUG005166.2	Dr1	0.222668334587489	undirected	NA	NA
NONMMUG005166.2	E4f1	0.219147468132781	undirected	NA	NA
NONMMUG005166.2	Eid2	0.174624898384936	undirected	NA	NA
NONMMUG005166.2	Ep300	0.333438415998075	undirected	NA	NA
NONMMUG005166.2	Fam109a	0.222368487995439	undirected	NA	NA
NONMMUG005166.2	Fam76a	0.290568252778718	undirected	NA	NA
NONMMUG005166.2	Fam98b	0.237811763225805	undirected	NA	NA
NONMMUG005166.2	Fbxo33	0.192043170559139	undirected	NA	NA
NONMMUG005166.2	Fcgr3	0.320038251392352	undirected	NA	NA
NONMMUG005166.2	Fem1c	0.348547928603553	undirected	NA	NA
NONMMUG005166.2	Gata4	0.233557397861886	undirected	NA	NA
NONMMUG005166.2	Gltscr1l	0.217966799972756	undirected	NA	NA
NONMMUG005166.2	Glul	0.324308291136643	undirected	NA	NA
NONMMUG005166.2	Gm13128	0.219570731490825	undirected	NA	NA
NONMMUG005166.2	Gm9726	0.212236514220778	undirected	NA	NA
NONMMUG005166.2	Gpatch3	0.17952725641273	undirected	NA	NA
NONMMUG005166.2	Gtf2i	0.277363931891902	undirected	NA	NA
NONMMUG005166.2	Gtf3c4	0.344013188513715	undirected	NA	NA
NONMMUG005166.2	Gtf3c5	0.255054313784589	undirected	NA	NA
NONMMUG005166.2	Guca1a	0.190983477319446	undirected	NA	NA
NONMMUG005166.2	Hinfp	0.221800386208697	undirected	NA	NA
NONMMUG005166.2	Hipk1	0.221453397992052	undirected	NA	NA
NONMMUG005166.2	Hmgcl	0.227737927560799	undirected	NA	NA
NONMMUG005166.2	Ints5	0.204612656792275	undirected	NA	NA
NONMMUG005166.2	Iqcf1	0.197745083810677	undirected	NA	NA
NONMMUG005166.2	Irak2	0.217098832925737	undirected	NA	NA
NONMMUG005166.2	Irgq	0.251365492633261	undirected	NA	NA
NONMMUG005166.2	Katna1	0.231306352573765	undirected	NA	NA
NONMMUG005166.2	Kdm3a	0.294597136011484	undirected	NA	NA
NONMMUG005166.2	Kif18b	0.237754886213198	undirected	NA	NA
NONMMUG005166.2	Kifc5b	0.265556044238228	undirected	NA	NA
NONMMUG005166.2	Klhl11	0.211531984419191	undirected	NA	NA
NONMMUG005166.2	Lctl	0.304282357329881	undirected	NA	NA
NONMMUG005166.2	Mad2l1bp	0.303612276012662	undirected	NA	NA
NONMMUG005166.2	Mapkapk5	0.293547147373526	undirected	NA	NA
NONMMUG005166.2	Med14	0.256891383555677	undirected	NA	NA
NONMMUG005166.2	Med24	0.228066877648692	undirected	NA	NA
NONMMUG005166.2	Med29	0.304068520764802	undirected	NA	NA
NONMMUG005166.2	Mfap5	0.230281633022121	undirected	NA	NA
NONMMUG005166.2	Mocs3	0.225364908228255	undirected	NA	NA
NONMMUG005166.2	Mta2	0.251055880501475	undirected	NA	NA
NONMMUG005166.2	Ncapd2	0.307412279699195	undirected	NA	NA
NONMMUG005166.2	Necap2	0.194757968525396	undirected	NA	NA
NONMMUG005166.2	Nf2	0.264920313888209	undirected	NA	NA
NONMMUG005166.2	Nmnat1	0.190773584488346	undirected	NA	NA
NONMMUG005166.2	Nsun5	0.275124310821619	undirected	NA	NA
NONMMUG005166.2	Pip5k1a	0.333532461662847	undirected	NA	NA
NONMMUG005166.2	Pkd1	0.218962399423461	undirected	NA	NA
NONMMUG005166.2	Poldip3	0.277963030246661	undirected	NA	NA
NONMMUG005166.2	Ppp1r15b	0.264764928326257	undirected	NA	NA
NONMMUG005166.2	Prmt6	0.183410494220091	undirected	NA	NA
NONMMUG005166.2	Prps1l3	0.190211457705548	undirected	NA	NA
NONMMUG005166.2	Prr11	0.236585517497823	undirected	NA	NA
NONMMUG005166.2	Prr13	0.217197127984136	undirected	NA	NA
NONMMUG005166.2	Psmc3ip	0.240215120412532	undirected	NA	NA
NONMMUG005166.2	Rabgef1	0.306692754296786	undirected	NA	NA
NONMMUG005166.2	Rad54l2	0.293458281802646	undirected	NA	NA
NONMMUG005166.2	Rbm5	0.198443846797342	undirected	NA	NA
NONMMUG005166.2	Rnf44	0.303894512023788	undirected	NA	NA
NONMMUG005166.2	Rnpc3	0.200973198925655	undirected	NA	NA
NONMMUG005166.2	Rpl10l	0.279677343677188	undirected	NA	NA
NONMMUG005166.2	Rprd1a	0.321914828267323	undirected	NA	NA
NONMMUG005166.2	Sac3d1	0.204519532603036	undirected	NA	NA
NONMMUG005166.2	Scd1	0.226006339163533	undirected	NA	NA
NONMMUG005166.2	Sf1	0.233580190722882	undirected	NA	NA
NONMMUG005166.2	Shmt1	0.346383232658924	undirected	NA	NA
NONMMUG005166.2	Sirt1	0.234810825591365	undirected	NA	NA
NONMMUG005166.2	Slc16a6	0.292771437875389	undirected	NA	NA
NONMMUG005166.2	Slc19a3	0.224799927411083	undirected	NA	NA
NONMMUG005166.2	Slc1a5	0.255480732975949	undirected	NA	NA
NONMMUG005166.2	Slc25a25	0.350310544707093	undirected	NA	NA
NONMMUG005166.2	Slc25a33	0.203905618456755	undirected	NA	NA
NONMMUG005166.2	Slc34a2	0.204874211769447	undirected	NA	NA
NONMMUG005166.2	Smpd4	0.239056368489882	undirected	NA	NA
NONMMUG005166.2	Snapc2	0.205388582605404	undirected	NA	NA
NONMMUG005166.2	Snrnp35	0.216109069966715	undirected	NA	NA
NONMMUG005166.2	Snrpc	0.31990035823895	undirected	NA	NA
NONMMUG005166.2	Spata2	0.18345585823101	undirected	NA	NA
NONMMUG005166.2	Spata21	0.195726288797331	undirected	NA	NA
NONMMUG005166.2	Spdl1	0.306479041058273	undirected	NA	NA
NONMMUG005166.2	Strip1	0.204404146172273	undirected	NA	NA
NONMMUG005166.2	Taf4b	0.385202154549843	undirected	NA	NA
NONMMUG005166.2	Tbxa2r	0.185725375049895	undirected	NA	NA
NONMMUG005166.2	Tceb3	0.29769380738998	undirected	NA	NA
NONMMUG005166.2	Tcof1	0.271048971466461	undirected	NA	NA
NONMMUG005166.2	Thoc5	0.234126218932959	undirected	NA	NA
NONMMUG005166.2	Tmed6	0.261444525545778	undirected	NA	NA
NONMMUG005166.2	Tmem170	0.15860404428253	undirected	NA	NA
NONMMUG005166.2	Tmem201	0.230245027548018	undirected	NA	NA
NONMMUG005166.2	Tmem231	0.225261037436534	undirected	NA	NA
NONMMUG005166.2	Tnfaip8l2	0.231613949078852	undirected	NA	NA
NONMMUG005166.2	Traip	0.218198890623891	undirected	NA	NA
NONMMUG005166.2	Ubap1	0.216127484049529	undirected	NA	NA
NONMMUG005166.2	Ubtfl1	0.278365808860436	undirected	NA	NA
NONMMUG005166.2	Usp16	0.226747241093679	undirected	NA	NA
NONMMUG005166.2	Usp22	0.281505033387344	undirected	NA	NA
NONMMUG005166.2	Usp29	0.237230051205423	undirected	NA	NA
NONMMUG005166.2	Uspl1	0.199890562324472	undirected	NA	NA
NONMMUG005166.2	Wibg	0.210621560955666	undirected	NA	NA
NONMMUG005166.2	Wipf2	0.263277119201978	undirected	NA	NA
NONMMUG005166.2	Zbtb10	0.34405988211954	undirected	NA	NA
NONMMUG005166.2	Zbtb43	0.206835173065253	undirected	NA	NA
NONMMUG005166.2	Zbtb7a	0.23758712247445	undirected	NA	NA
NONMMUG005166.2	Zbtb8a	0.208766354549687	undirected	NA	NA
NONMMUG005166.2	Zc3h12a	0.306068988493184	undirected	NA	NA
NONMMUG005166.2	Zfp296	0.222762991355693	undirected	NA	NA
NONMMUG005166.2	Zfp598	0.230041630564852	undirected	NA	NA
NONMMUG005166.2	Zfp622	0.238583415550541	undirected	NA	NA
NONMMUG005166.2	Zfp623	0.205590185770079	undirected	NA	NA
NONMMUG005166.2	Zfp707	0.191839391728258	undirected	NA	NA
